timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/13 11:52:51.667, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 310.88 W
2026/08/13 11:52:52.667, NVIDIA A800 80GB PCIe, 97 %, 25 %, 19321 MiB, 81920 MiB, 287.13 W
2026/08/13 11:52:53.667, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 298.41 W
2026/08/13 11:52:54.667, NVIDIA A800 80GB PCIe, 96 %, 24 %, 19321 MiB, 81920 MiB, 292.18 W
2026/08/13 11:52:55.667, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 290.72 W
2026/08/13 11:52:56.668, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 304.77 W
2026/08/13 11:52:57.668, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 227.79 W
2026/08/13 11:52:58.668, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 292.87 W
2026/08/13 11:52:59.668, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 302.31 W
2026/08/13 11:53:00.669, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 294.80 W
2026/08/13 11:53:01.669, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 296.08 W
2026/08/13 11:53:02.669, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19321 MiB, 81920 MiB, 303.14 W
2026/08/13 11:53:03.669, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 227.95 W
2026/08/13 11:53:04.670, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19321 MiB, 81920 MiB, 300.36 W
2026/08/13 11:53:05.670, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 322.18 W
2026/08/13 11:53:06.670, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19321 MiB, 81920 MiB, 316.24 W
2026/08/13 11:53:07.670, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19321 MiB, 81920 MiB, 308.72 W
2026/08/13 11:53:08.670, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19321 MiB, 81920 MiB, 295.97 W
2026/08/13 11:53:09.670, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 281.48 W
2026/08/13 11:53:10.671, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 291.32 W
2026/08/13 11:53:11.671, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 286.72 W
2026/08/13 11:53:12.671, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 297.45 W
2026/08/13 11:53:13.671, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19321 MiB, 81920 MiB, 275.52 W
2026/08/13 11:53:14.671, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 311.74 W
2026/08/13 11:53:15.672, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19321 MiB, 81920 MiB, 305.29 W
2026/08/13 11:53:16.672, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 314.82 W
2026/08/13 11:53:17.672, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19321 MiB, 81920 MiB, 305.33 W
2026/08/13 11:53:18.672, NVIDIA A800 80GB PCIe, 91 %, 20 %, 19321 MiB, 81920 MiB, 276.10 W
2026/08/13 11:53:19.672, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19321 MiB, 81920 MiB, 283.88 W
2026/08/13 11:53:20.675, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 298.30 W
2026/08/13 11:53:21.676, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19321 MiB, 81920 MiB, 274.12 W
2026/08/13 11:53:22.676, NVIDIA A800 80GB PCIe, 100 %, 38 %, 19321 MiB, 81920 MiB, 279.68 W
2026/08/13 11:53:23.676, NVIDIA A800 80GB PCIe, 99 %, 26 %, 19321 MiB, 81920 MiB, 275.88 W
2026/08/13 11:53:24.676, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 295.30 W
2026/08/13 11:53:25.676, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19321 MiB, 81920 MiB, 291.49 W
2026/08/13 11:53:26.676, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 304.65 W
2026/08/13 11:53:27.677, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19321 MiB, 81920 MiB, 299.48 W
2026/08/13 11:53:28.677, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 297.52 W
2026/08/13 11:53:29.677, NVIDIA A800 80GB PCIe, 96 %, 24 %, 19321 MiB, 81920 MiB, 296.15 W
2026/08/13 11:53:30.677, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 236.60 W
2026/08/13 11:53:31.677, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19321 MiB, 81920 MiB, 297.54 W
2026/08/13 11:53:32.678, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 305.14 W
2026/08/13 11:53:33.678, NVIDIA A800 80GB PCIe, 95 %, 23 %, 19321 MiB, 81920 MiB, 293.52 W
2026/08/13 11:53:34.678, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 296.67 W
2026/08/13 11:53:35.678, NVIDIA A800 80GB PCIe, 96 %, 21 %, 19321 MiB, 81920 MiB, 299.08 W
2026/08/13 11:53:36.678, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 231.20 W
2026/08/13 11:53:37.678, NVIDIA A800 80GB PCIe, 96 %, 21 %, 19321 MiB, 81920 MiB, 298.52 W
2026/08/13 11:53:38.679, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 317.08 W
2026/08/13 11:53:39.679, NVIDIA A800 80GB PCIe, 97 %, 20 %, 19321 MiB, 81920 MiB, 292.56 W
2026/08/13 11:53:40.679, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 282.13 W
2026/08/13 11:53:41.679, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 305.32 W
2026/08/13 11:53:42.679, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19321 MiB, 81920 MiB, 331.82 W
2026/08/13 11:53:43.680, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 307.16 W
2026/08/13 11:53:44.680, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19321 MiB, 81920 MiB, 292.98 W
2026/08/13 11:53:45.680, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 309.87 W
2026/08/13 11:53:46.680, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 274.83 W
2026/08/13 11:53:47.680, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 309.61 W
2026/08/13 11:53:48.680, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 327.11 W
2026/08/13 11:53:49.681, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 301.05 W
2026/08/13 11:53:50.681, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19321 MiB, 81920 MiB, 312.11 W
2026/08/13 11:53:51.681, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 332.04 W
2026/08/13 11:53:52.681, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 304.95 W
2026/08/13 11:53:53.681, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 290.14 W
2026/08/13 11:53:54.682, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19321 MiB, 81920 MiB, 293.35 W
2026/08/13 11:53:55.682, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 286.95 W
2026/08/13 11:53:56.682, NVIDIA A800 80GB PCIe, 28 %, 11 %, 19321 MiB, 81920 MiB, 79.86 W
2026/08/13 11:53:57.682, NVIDIA A800 80GB PCIe, 1 %, 0 %, 19321 MiB, 81920 MiB, 78.30 W
2026/08/13 11:53:58.682, NVIDIA A800 80GB PCIe, 1 %, 0 %, 19321 MiB, 81920 MiB, 76.94 W
2026/08/13 11:53:59.682, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 292.48 W
2026/08/13 11:54:00.683, NVIDIA A800 80GB PCIe, 96 %, 24 %, 19321 MiB, 81920 MiB, 300.46 W
2026/08/13 11:54:01.683, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 307.31 W
2026/08/13 11:54:02.683, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19321 MiB, 81920 MiB, 293.21 W
2026/08/13 11:54:03.683, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 242.38 W
2026/08/13 11:54:04.683, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 311.74 W
2026/08/13 11:54:05.683, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 261.06 W
2026/08/13 11:54:06.684, NVIDIA A800 80GB PCIe, 93 %, 21 %, 19321 MiB, 81920 MiB, 295.58 W
2026/08/13 11:54:07.684, NVIDIA A800 80GB PCIe, 90 %, 20 %, 19321 MiB, 81920 MiB, 290.74 W
2026/08/13 11:54:08.684, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 280.92 W
2026/08/13 11:54:09.684, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 297.04 W
2026/08/13 11:54:10.684, NVIDIA A800 80GB PCIe, 97 %, 25 %, 19321 MiB, 81920 MiB, 286.52 W
2026/08/13 11:54:11.685, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 276.22 W
2026/08/13 11:54:12.685, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19321 MiB, 81920 MiB, 301.23 W
2026/08/13 11:54:13.685, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 254.63 W
2026/08/13 11:54:14.685, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19321 MiB, 81920 MiB, 304.52 W
2026/08/13 11:54:15.685, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 334.93 W
2026/08/13 11:54:16.685, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19321 MiB, 81920 MiB, 312.61 W
2026/08/13 11:54:17.686, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 319.63 W
2026/08/13 11:54:18.686, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 301.73 W
2026/08/13 11:54:19.686, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19321 MiB, 81920 MiB, 326.29 W
2026/08/13 11:54:20.686, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 322.24 W
2026/08/13 11:54:21.686, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 296.78 W
2026/08/13 11:54:22.686, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 312.03 W
2026/08/13 11:54:23.687, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19321 MiB, 81920 MiB, 285.56 W
2026/08/13 11:54:24.687, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 301.54 W
2026/08/13 11:54:25.687, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19321 MiB, 81920 MiB, 305.02 W
2026/08/13 11:54:26.687, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 316.68 W
2026/08/13 11:54:27.687, NVIDIA A800 80GB PCIe, 96 %, 24 %, 19321 MiB, 81920 MiB, 306.87 W
2026/08/13 11:54:28.688, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 296.57 W
2026/08/13 11:54:29.688, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19321 MiB, 81920 MiB, 283.42 W
2026/08/13 11:54:30.688, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 310.76 W
2026/08/13 11:54:31.688, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 295.10 W
2026/08/13 11:54:32.688, NVIDIA A800 80GB PCIe, 100 %, 38 %, 19321 MiB, 81920 MiB, 271.70 W
2026/08/13 11:54:33.688, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19321 MiB, 81920 MiB, 305.12 W
2026/08/13 11:54:34.689, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 283.64 W
2026/08/13 11:54:35.689, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19321 MiB, 81920 MiB, 297.78 W
2026/08/13 11:54:36.689, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 298.64 W
2026/08/13 11:54:37.689, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19321 MiB, 81920 MiB, 283.31 W
2026/08/13 11:54:38.689, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 300.58 W
2026/08/13 11:54:39.689, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19321 MiB, 81920 MiB, 306.17 W
2026/08/13 11:54:40.690, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 302.61 W
2026/08/13 11:54:41.690, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19321 MiB, 81920 MiB, 288.77 W
2026/08/13 11:54:42.690, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 292.00 W
2026/08/13 11:54:43.690, NVIDIA A800 80GB PCIe, 96 %, 23 %, 19321 MiB, 81920 MiB, 270.53 W
2026/08/13 11:54:44.690, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 303.28 W
2026/08/13 11:54:45.690, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19321 MiB, 81920 MiB, 289.49 W
2026/08/13 11:54:46.691, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 227.05 W
2026/08/13 11:54:47.691, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19321 MiB, 81920 MiB, 300.28 W
2026/08/13 11:54:48.691, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 331.24 W
2026/08/13 11:54:49.691, NVIDIA A800 80GB PCIe, 97 %, 20 %, 19321 MiB, 81920 MiB, 324.19 W
2026/08/13 11:54:50.691, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 310.39 W
2026/08/13 11:54:51.692, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 298.71 W
2026/08/13 11:54:52.692, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19321 MiB, 81920 MiB, 281.75 W
2026/08/13 11:54:53.692, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 302.32 W
2026/08/13 11:54:54.692, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 330.18 W
2026/08/13 11:54:55.692, NVIDIA A800 80GB PCIe, 96 %, 22 %, 19321 MiB, 81920 MiB, 306.32 W
2026/08/13 11:54:56.692, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 313.74 W
2026/08/13 11:54:57.693, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 297.94 W
2026/08/13 11:54:58.693, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19321 MiB, 81920 MiB, 299.40 W
2026/08/13 11:54:59.693, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 302.53 W
2026/08/13 11:55:00.693, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 299.42 W
2026/08/13 11:55:01.693, NVIDIA A800 80GB PCIe, 96 %, 21 %, 19321 MiB, 81920 MiB, 297.37 W
2026/08/13 11:55:02.694, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 315.62 W
2026/08/13 11:55:03.694, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 316.96 W
2026/08/13 11:55:04.694, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19321 MiB, 81920 MiB, 309.88 W
2026/08/13 11:55:05.694, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 297.74 W
2026/08/13 11:55:06.694, NVIDIA A800 80GB PCIe, 45 %, 17 %, 19321 MiB, 81920 MiB, 79.68 W
2026/08/13 11:55:07.694, NVIDIA A800 80GB PCIe, 1 %, 0 %, 19321 MiB, 81920 MiB, 78.40 W
2026/08/13 11:55:08.695, NVIDIA A800 80GB PCIe, 1 %, 0 %, 19321 MiB, 81920 MiB, 76.92 W
2026/08/13 11:55:09.695, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 299.96 W
2026/08/13 11:55:10.695, NVIDIA A800 80GB PCIe, 97 %, 25 %, 19321 MiB, 81920 MiB, 291.22 W
2026/08/13 11:55:11.695, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 299.67 W
2026/08/13 11:55:12.695, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19321 MiB, 81920 MiB, 301.21 W
2026/08/13 11:55:13.695, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19321 MiB, 81920 MiB, 231.38 W
2026/08/13 11:55:14.696, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 293.67 W
2026/08/13 11:55:15.696, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19321 MiB, 81920 MiB, 311.87 W
2026/08/13 11:55:16.696, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 295.07 W
2026/08/13 11:55:17.696, NVIDIA A800 80GB PCIe, 92 %, 21 %, 19321 MiB, 81920 MiB, 216.68 W
2026/08/13 11:55:18.696, NVIDIA A800 80GB PCIe, 96 %, 24 %, 19321 MiB, 81920 MiB, 287.29 W
2026/08/13 11:55:19.696, NVIDIA A800 80GB PCIe, 97 %, 20 %, 19321 MiB, 81920 MiB, 298.91 W
2026/08/13 11:55:20.697, NVIDIA A800 80GB PCIe, 97 %, 25 %, 19321 MiB, 81920 MiB, 315.81 W
2026/08/13 11:55:21.697, NVIDIA A800 80GB PCIe, 93 %, 19 %, 19321 MiB, 81920 MiB, 254.77 W
2026/08/13 11:55:22.697, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19321 MiB, 81920 MiB, 319.81 W
2026/08/13 11:55:23.697, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 239.25 W
2026/08/13 11:55:24.697, NVIDIA A800 80GB PCIe, 96 %, 24 %, 19321 MiB, 81920 MiB, 304.36 W
2026/08/13 11:55:25.698, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 291.01 W
2026/08/13 11:55:26.698, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19321 MiB, 81920 MiB, 288.39 W
2026/08/13 11:55:27.698, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 301.42 W
2026/08/13 11:55:28.698, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19321 MiB, 81920 MiB, 301.31 W
2026/08/13 11:55:29.698, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 216.84 W
2026/08/13 11:55:30.698, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 306.97 W
2026/08/13 11:55:31.699, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19321 MiB, 81920 MiB, 319.96 W
2026/08/13 11:55:32.699, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 334.71 W
2026/08/13 11:55:33.699, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 321.74 W
2026/08/13 11:55:34.699, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 297.04 W
2026/08/13 11:55:35.699, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19321 MiB, 81920 MiB, 286.33 W
2026/08/13 11:55:36.700, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 289.06 W
2026/08/13 11:55:37.700, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19321 MiB, 81920 MiB, 278.92 W
2026/08/13 11:55:38.700, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19321 MiB, 81920 MiB, 299.98 W
2026/08/13 11:55:39.700, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 292.77 W
2026/08/13 11:55:40.700, NVIDIA A800 80GB PCIe, 95 %, 21 %, 19321 MiB, 81920 MiB, 290.53 W
2026/08/13 11:55:41.700, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 328.88 W
2026/08/13 11:55:42.701, NVIDIA A800 80GB PCIe, 100 %, 38 %, 19321 MiB, 81920 MiB, 269.25 W
2026/08/13 11:55:43.701, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19321 MiB, 81920 MiB, 304.14 W
2026/08/13 11:55:44.701, NVIDIA A800 80GB PCIe, 97 %, 20 %, 19321 MiB, 81920 MiB, 297.69 W
2026/08/13 11:55:45.701, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19321 MiB, 81920 MiB, 303.76 W
2026/08/13 11:55:46.701, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 284.98 W
2026/08/13 11:55:47.702, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19321 MiB, 81920 MiB, 307.09 W
2026/08/13 11:55:48.702, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 306.48 W
2026/08/13 11:55:49.702, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19321 MiB, 81920 MiB, 314.17 W
2026/08/13 11:55:50.702, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 299.11 W
2026/08/13 11:55:51.702, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19321 MiB, 81920 MiB, 303.46 W
2026/08/13 11:55:52.702, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 297.17 W
2026/08/13 11:55:53.703, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19321 MiB, 81920 MiB, 303.93 W
2026/08/13 11:55:54.703, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 295.98 W
2026/08/13 11:55:55.703, NVIDIA A800 80GB PCIe, 94 %, 24 %, 19321 MiB, 81920 MiB, 285.74 W
2026/08/13 11:55:56.703, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 293.11 W
2026/08/13 11:55:57.703, NVIDIA A800 80GB PCIe, 93 %, 24 %, 19321 MiB, 81920 MiB, 294.91 W
2026/08/13 11:55:58.704, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 308.33 W
2026/08/13 11:55:59.704, NVIDIA A800 80GB PCIe, 93 %, 23 %, 19321 MiB, 81920 MiB, 298.99 W
2026/08/13 11:56:00.704, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 289.75 W
2026/08/13 11:56:01.704, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19321 MiB, 81920 MiB, 292.10 W
2026/08/13 11:56:02.704, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 297.26 W
2026/08/13 11:56:03.704, NVIDIA A800 80GB PCIe, 98 %, 26 %, 19321 MiB, 81920 MiB, 286.15 W
2026/08/13 11:56:04.705, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19321 MiB, 81920 MiB, 316.24 W
2026/08/13 11:56:05.705, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19321 MiB, 81920 MiB, 297.13 W
2026/08/13 11:56:06.705, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19321 MiB, 81920 MiB, 242.34 W
2026/08/13 11:56:07.705, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19321 MiB, 81920 MiB, 310.87 W
2026/08/13 11:56:08.705, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 252.26 W
2026/08/13 11:56:09.706, NVIDIA A800 80GB PCIe, 96 %, 24 %, 19321 MiB, 81920 MiB, 291.80 W
2026/08/13 11:56:10.706, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 293.95 W
2026/08/13 11:56:11.706, NVIDIA A800 80GB PCIe, 96 %, 24 %, 19321 MiB, 81920 MiB, 280.40 W
2026/08/13 11:56:12.706, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 297.44 W
2026/08/13 11:56:13.706, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19321 MiB, 81920 MiB, 300.29 W
2026/08/13 11:56:14.707, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 228.18 W
2026/08/13 11:56:15.707, NVIDIA A800 80GB PCIe, 96 %, 21 %, 19321 MiB, 81920 MiB, 298.89 W
2026/08/13 11:56:16.707, NVIDIA A800 80GB PCIe, 100 %, 38 %, 19321 MiB, 81920 MiB, 78.59 W
2026/08/13 11:56:17.707, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19321 MiB, 81920 MiB, 77.51 W
2026/08/13 11:56:18.707, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19321 MiB, 81920 MiB, 77.92 W
2026/08/13 11:56:19.707, NVIDIA A800 80GB PCIe, 96 %, 23 %, 19321 MiB, 81920 MiB, 280.90 W
2026/08/13 11:56:20.708, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19321 MiB, 81920 MiB, 303.30 W
2026/08/13 11:56:21.708, NVIDIA A800 80GB PCIe, 96 %, 23 %, 19321 MiB, 81920 MiB, 302.98 W
2026/08/13 11:56:22.708, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 296.44 W
2026/08/13 11:56:23.708, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19321 MiB, 81920 MiB, 296.64 W
2026/08/13 11:56:24.708, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19321 MiB, 81920 MiB, 297.54 W
